model,alg,rabinpairorder,workers,buchi,ltl,errmsg,time,date,sccs,ustates,utrans,tstates,ttrans,selfloop,claimdead,claimfound,claimsuccess,cumstack,autsize,rabinpairs,ftrans,formula,hoa
lifts.7_069,ufscc,-1,16,tgba,10,OK,0.020,2018-05-09.21:19:59,3,57,69,214,309,6,0,0,214,205,5,1,-1,-1,-1
lifts.7_070,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-09.21:20:09,0,36,90,146,448,10,0,0,146,146,4,1,0,-1,-1
lifts.7_070,ufscc,-1,16,tgba,10,OK,0.020,2018-05-09.21:20:15,0,42,106,143,444,2,0,0,143,143,4,1,-1,-1,-1
lifts.7_071,favoid,-1,16,ltl3tela,-1,OK,19.720,2018-05-09.21:20:46,5262931,10253699,40896442,17492222,58357319,8,16604415,8432021,17101510,352328,6,1,5126918,-1,-1
lifts.7_071,ufscc,-1,16,tgba,-1,OK,6.280,2018-05-09.21:20:58,272090,10253626,40895656,11340411,45749289,17,15510208,16843989,10556847,374815,4,1,-1,-1,-1
lifts.7_072,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-09.21:21:35,0,42,52,150,236,2,0,0,150,150,4,1,0,-1,-1
lifts.7_072,ufscc,-1,16,tgba,10,OK,0.020,2018-05-09.21:21:40,0,40,51,151,240,4,0,0,151,151,4,1,-1,-1,-1
lifts.7_073,favoid,-1,16,ltl3tela,-1,OK,2.950,2018-05-09.21:22:05,556085,5546853,14700040,6134967,16383625,5,1321932,8442799,5732732,362523,3,1,0,-1,-1
lifts.7_073,ufscc,-1,16,tgba,-1,OK,3.170,2018-05-09.21:22:14,556085,5546853,14700040,6255828,16716595,6,1332355,8543697,5769631,380083,3,1,-1,-1,-1
lifts.7_074,favoid,-1,16,ltl3tela,10,OK,0.300,2018-05-09.21:23:30,144,1858,4051,2487,5331,11,247,192,2483,2048,8,1,0,-1,-1
lifts.7_074,ufscc,-1,16,tgba,71,OK,0.120,2018-05-09.21:23:35,108,482,958,1009,1894,12,86,15,1009,730,8,1,-1,-1,-1
lifts.7_075,favoid,-1,16,ltl3tela,-1,OK,3.040,2018-05-09.21:23:49,102021,3845097,20447894,4324940,23090607,17,1061303,16410154,4001367,306400,16,1,0,-1,-1
lifts.7_075,ufscc,-1,16,tgba,-1,OK,2.540,2018-05-09.21:23:58,102021,3845097,10223952,4270342,11392778,12,475437,6319656,3977950,274896,19,1,-1,-1,-1
lifts.7_076,favoid,-1,16,ltl3tela,10,OK,0.150,2018-05-09.21:25:13,12,220,373,590,942,7,0,1,590,569,6,1,0,-1,-1
lifts.7_076,ufscc,-1,16,tgba,39,OK,0.100,2018-05-09.21:25:18,9,196,342,560,927,4,0,1,560,548,6,1,-1,-1,-1
lifts.7_077,favoid,-1,16,ltl3tela,-1,OK,4.050,2018-05-09.21:25:34,3375403,8637182,22916476,9128052,24506061,9,6250049,8625708,8798301,350413,8,1,0,-1,-1
lifts.7_077,ufscc,-1,16,tgba,-1,OK,4.780,2018-05-09.21:25:44,3375403,8637182,22916476,9401205,25391998,7,6312217,8851677,8897223,347830,8,1,-1,-1,-1
lifts.7_078,ufscc,-1,16,tgba,10,OK,0.050,2018-05-09.21:27:22,0,45,58,155,250,5,0,0,155,155,3,1,-1,-1,-1
lifts.7_079,favoid,-1,16,ltl3tela,-1,OK,3.000,2018-05-09.21:28:54,136013,5126781,13631920,5751156,15350667,8,635425,8498539,5334208,370718,4,1,0,-1,-1
lifts.7_079,ufscc,-1,16,tgba,-1,OK,3.470,2018-05-09.21:29:04,136013,5126781,13631920,5899799,15757667,8,632770,8603132,5363157,350428,4,1,-1,-1,-1
lifts.7_079,favoid,-1,16,ltl3dra,-1,OK,16.480,2018-05-09.21:29:26,5126781,5126781,13631920,12490656,12490656,0,0,0,12490656,16,7,1,5126780,-1,-1
lifts.7_079,favoid,-1,16,rabinizer3,-1,OK,17.780,2018-05-09.21:29:49,5126781,5126781,13631920,13470377,13470377,0,0,0,13470377,16,5,1,5126780,-1,-1
lifts.7_080,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-09.21:29:55,0,39,49,144,229,2,0,0,144,144,2,1,0,-1,-1
lifts.7_080,ufscc,-1,16,tgba,10,OK,0.020,2018-05-09.21:30:00,0,39,48,147,234,3,0,0,147,147,2,1,-1,-1,-1
lifts.7_080,favoid,-1,16,ltl3dra,10,OK,0.030,2018-05-09.21:30:06,0,50,61,162,250,2,0,0,162,162,3,1,0,-1,-1
lifts.7_080,favoid,-1,16,rabinizer3,10,OK,0.020,2018-05-09.21:30:11,1,40,50,137,177,2,0,0,137,121,3,1,4,-1,-1
lifts.7_081,favoid,-1,16,ltl3tela,-1,OK,4.540,2018-05-09.21:30:22,656865,8434024,23821353,9106891,25965965,19,2883901,13240093,8650331,438086,5,1,0,-1,-1
lifts.7_081,ufscc,-1,16,tgba,-1,OK,4.270,2018-05-09.21:30:32,656865,8434024,23821353,9323972,26590907,21,2911450,13506307,8718299,454879,5,1,-1,-1,-1
lifts.7_082,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-09.21:31:39,0,28,35,105,183,1,0,0,105,105,2,1,0,-1,-1
lifts.7_082,ufscc,-1,16,tgba,10,OK,0.020,2018-05-09.21:31:45,0,37,47,144,232,2,0,0,144,144,2,1,-1,-1,-1
lifts.7_082,favoid,-1,16,ltl3dra,10,OK,0.030,2018-05-09.21:31:50,0,61,75,177,271,2,0,0,177,177,3,1,0,-1,-1
lifts.7_082,favoid,-1,16,rabinizer3,10,OK,0.030,2018-05-09.21:31:55,1,47,58,150,193,3,0,0,150,134,3,1,4,-1,-1
lifts.7_083,favoid,-1,16,ltl3tela,10,OK,0.030,2018-05-09.21:32:01,40,48,59,212,258,3,8,0,212,57,2,1,44,-1,-1
lifts.7_083,ufscc,-1,16,tgba,11,OK,0.030,2018-05-09.21:32:06,0,39,57,149,260,7,0,0,149,149,3,1,-1,-1,-1
lifts.7_083,favoid,-1,16,ltl3dra,10,OK,0.030,2018-05-09.21:32:12,43,51,62,222,233,3,1,0,222,55,3,1,51,-1,-1
lifts.7_083,favoid,-1,16,rabinizer3,10,OK,0.060,2018-05-09.21:32:17,41,49,60,224,233,2,2,0,224,60,3,1,48,-1,-1
lifts.7_084,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-09.21:32:23,0,27,34,112,195,2,0,0,112,112,5,1,0,-1,-1
lifts.7_084,ufscc,-1,16,tgba,10,OK,0.030,2018-05-09.21:32:28,0,41,51,143,225,1,0,0,143,143,5,1,-1,-1,-1
lifts.7_085,favoid,-1,16,ltl3tela,10,OK,0.040,2018-05-09.21:33:00,11,57,69,202,295,6,0,0,202,191,3,1,0,-1,-1
lifts.7_085,ufscc,-1,16,tgba,10,OK,0.020,2018-05-09.21:33:05,11,65,82,229,347,4,18,0,229,191,3,1,-1,-1,-1
lifts.7_085,favoid,-1,16,ltl3dra,10,OK,0.030,2018-05-09.21:33:11,53,59,70,261,273,4,0,0,261,61,4,1,55,-1,-1
lifts.7_085,favoid,-1,16,rabinizer3,10,OK,0.040,2018-05-09.21:33:16,55,59,70,248,257,3,1,0,248,49,4,1,58,-1,-1
lifts.7_086,favoid,-1,16,ltl3tela,10,OK,0.030,2018-05-09.21:33:22,3,61,78,218,378,2,0,0,218,215,5,1,0,-1,-1
lifts.7_086,ufscc,-1,16,tgba,10,OK,0.030,2018-05-09.21:33:27,0,37,51,139,291,4,0,0,139,139,5,1,-1,-1,-1
lifts.7_087,ufscc,-1,16,finless,-1,OK,3.860,2018-05-09.21:34:58,968038,6051478,18638419,6577082,20371800,8,3211050,9970429,6217301,345858,6,2,-1,-1,-1
lifts.7_087,ufscc,-1,16,tgba,-1,OK,3.440,2018-05-09.21:35:35,573024,5610128,16945518,6270514,19106247,9,2023520,10064672,5812291,353720,5,1,-1,-1,-1
lifts.7_088,ufscc,-1,16,tgba,10,OK,0.020,2018-05-09.21:36:23,0,36,89,132,413,4,0,0,132,132,1,1,-1,-1,-1
lifts.7_088,favoid,-1,16,ltl3dra,10,OK,0.020,2018-05-09.21:36:29,0,40,101,135,424,2,0,0,135,135,1,1,0,-1,-1
lifts.7_088,favoid,-1,16,rabinizer3,10,OK,0.030,2018-05-09.21:36:34,0,51,127,164,494,4,0,0,164,164,1,1,0,-1,-1
lifts.7_089,favoid,-1,16,ltl3tela,-1,OK,13.920,2018-05-09.21:36:54,5126781,5126781,13631920,14072430,14072430,0,0,0,14072430,23,1,1,5126779,-1,-1
lifts.7_089,ufscc,-1,16,tgba,-1,OK,3.140,2018-05-09.21:37:03,136014,5126782,13631921,5589655,14901172,9,633683,8384228,5265332,372631,2,1,-1,-1,-1
lifts.7_089,favoid,-1,16,ltl3dra,-1,OK,13.820,2018-05-09.21:37:23,5126781,5126781,13631920,13494522,13494522,0,0,0,13494522,24,1,1,5126779,-1,-1
lifts.7_089,favoid,-1,16,rabinizer3,-1,OK,13.960,2018-05-09.21:37:43,5126781,5126781,13631920,14106879,14106879,0,0,0,14106879,23,1,1,5126779,-1,-1
lifts.7_090,favoid,-1,16,ltl3tela,10,OK,0.030,2018-05-09.21:37:48,0,46,61,151,303,1,0,0,151,151,4,1,0,-1,-1
lifts.7_090,ufscc,-1,16,tgba,10,OK,0.020,2018-05-09.21:37:53,0,34,49,128,282,2,0,0,128,128,4,1,-1,-1,-1
lifts.7_090,favoid,-1,16,ltl3dra,10,OK,0.030,2018-05-09.21:37:59,0,38,52,142,292,1,0,0,142,142,4,1,0,-1,-1
lifts.7_090,favoid,-1,16,rabinizer3,10,OK,0.020,2018-05-09.21:38:04,1,54,69,174,213,2,0,0,174,158,4,1,4,-1,-1
lifts.7_091,ufscc,-1,16,finless,10,OK,0.050,2018-05-09.21:38:26,8,77,115,264,449,5,0,0,264,249,18,8,-1,-1,-1
lifts.7_091,ufscc,-1,16,tgba,10,OK,2.190,2018-05-09.21:38:50,42929,3181831,8419649,3368410,8939378,7,242052,5085048,3236012,355832,6,1,-1,-1,-1
lifts.7_092,favoid,-1,16,ltl3tela,10,OK,0.460,2018-05-09.21:39:02,2700,2737,6541,3231,3437,0,68,1,3231,125,3,1,3325,-1,-1
lifts.7_092,ufscc,-1,16,tgba,59,OK,0.250,2018-05-09.21:39:07,18,1092,2556,1456,3193,6,20,107,1456,1409,4,1,-1,-1,-1
lifts.7_092,favoid,-1,16,ltl3dra,10,OK,0.450,2018-05-09.21:39:13,2597,2615,6517,3160,3589,0,140,1,3160,172,10,1,3278,-1,-1
lifts.7_092,favoid,-1,16,rabinizer3,10,OK,0.530,2018-05-09.21:39:20,3086,3104,7990,3674,3867,0,68,1,3674,127,3,1,3894,-1,-1
lifts.7_093,favoid,-1,16,ltl3tela,-1,OK,4.160,2018-05-09.21:39:30,156729,7351931,19533872,8568577,22880401,13,791536,12540457,7723935,511840,9,1,0,-1,-1
lifts.7_093,ufscc,-1,16,tgba,-1,OK,4.160,2018-05-09.21:39:40,156729,7351931,19533872,8172890,21811649,6,786220,12174756,7607402,492206,9,1,-1,-1,-1
lifts.7_094,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-09.21:39:50,0,52,63,160,251,5,0,0,160,160,4,1,0,-1,-1
lifts.7_094,ufscc,-1,16,tgba,10,OK,0.020,2018-05-09.21:39:56,0,37,47,129,212,1,0,0,129,129,4,1,-1,-1,-1
lifts.7_095,favoid,-1,16,ltl3tela,-1,OK,13.700,2018-05-09.21:40:48,5126781,5126781,27263818,12462282,12462282,0,0,0,12462282,16,1,1,5126780,-1,-1
lifts.7_095,ufscc,-1,16,tgba,-1,OK,2.870,2018-05-09.21:40:57,136013,5126781,13631920,5747463,15342757,9,635296,8486375,5331270,306149,2,1,-1,-1,-1
lifts.7_095,favoid,-1,16,ltl3dra,-1,OK,13.480,2018-05-09.21:41:16,5126781,5126781,27263818,12358794,12358794,0,0,0,12358794,16,1,1,5126780,-1,-1
lifts.7_095,favoid,-1,16,rabinizer3,-1,OK,13.290,2018-05-09.21:41:35,5126781,5126781,27263818,12400248,12400248,0,0,0,12400248,16,1,1,5126780,-1,-1
lifts.7_096,favoid,-1,16,ltl3tela,10,OK,0.030,2018-05-09.21:41:41,0,43,62,143,295,2,0,0,143,143,5,1,4,-1,-1
lifts.7_096,ufscc,-1,16,tgba,10,OK,0.030,2018-05-09.21:41:46,0,41,56,136,286,1,0,0,136,136,6,1,-1,-1,-1
lifts.7_097,favoid,-1,16,ltl3tela,10,OK,0.040,2018-05-09.21:42:08,54,61,208,257,322,3,11,0,257,68,6,1,57,-1,-1
lifts.7_097,ufscc,-1,16,tgba,10,OK,0.020,2018-05-09.21:42:13,5,53,188,169,689,1,27,0,169,154,6,1,-1,-1,-1
lifts.7_098,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-09.21:43:04,0,36,45,134,218,1,0,0,134,134,2,1,0,-1,-1
lifts.7_098,ufscc,-1,16,tgba,10,OK,0.020,2018-05-09.21:43:09,0,38,47,137,223,3,0,0,137,137,2,1,-1,-1,-1
lifts.7_098,favoid,-1,16,ltl3dra,10,OK,0.020,2018-05-09.21:43:15,0,23,29,120,198,2,0,0,120,120,2,1,0,-1,-1
lifts.7_098,favoid,-1,16,rabinizer3,10,OK,0.030,2018-05-09.21:43:20,1,48,58,167,209,3,0,0,167,151,2,1,4,-1,-1
lifts.7_099,favoid,-1,16,ltl3tela,-1,OK,2.910,2018-05-09.21:43:29,136013,5126781,13631948,5596863,14927724,9,632623,8355778,5271966,352874,3,1,0,-1,-1
lifts.7_099,ufscc,-1,16,tgba,-1,OK,3.230,2018-05-09.21:43:38,136013,5126781,13631948,5682667,15174096,8,633861,8462777,5287272,363268,3,1,-1,-1,-1
lifts.7_100,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-09.21:44:28,0,49,60,166,252,1,0,0,166,166,5,1,0,-1,-1
lifts.7_100,ufscc,-1,16,tgba,10,OK,0.020,2018-05-09.21:44:34,0,51,62,158,247,4,0,0,158,158,5,1,-1,-1,-1
lifts.7_101,favoid,-1,16,ltl3tela,-1,OK,3.220,2018-05-09.21:45:07,136022,5168502,13724914,5726273,15242994,9,636854,8497101,5332299,353666,24,1,0,-1,-1
lifts.7_101,ufscc,-1,16,tgba,-1,OK,3.160,2018-05-09.21:45:16,136022,5168502,13724914,5836256,15556089,6,633561,8569633,5390110,361783,24,1,-1,-1,-1
lifts.7_102,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-09.21:46:33,0,49,58,175,259,2,0,0,175,175,3,1,0,-1,-1
lifts.7_102,ufscc,-1,16,tgba,10,OK,0.020,2018-05-09.21:46:39,0,43,53,152,239,3,0,0,152,152,3,1,-1,-1,-1
lifts.7_103,favoid,-1,16,ltl3tela,-1,OK,2.830,2018-05-09.21:47:13,136109,5126877,13632112,5695220,15188253,7,633250,8470932,5280117,348619,3,1,0,-1,-1
lifts.7_103,ufscc,-1,16,tgba,-1,OK,3.360,2018-05-09.21:47:22,136109,5126877,13632112,5761041,15364389,9,637099,8492221,5311679,380731,3,1,-1,-1,-1
lifts.7_103,favoid,-1,16,ltl3dra,-1,OK,17.470,2018-05-09.21:47:45,5126846,5126846,13632035,13891412,13891528,0,43,0,13891412,84,2,1,5126830,-1,-1
lifts.7_103,favoid,-1,16,rabinizer3,-1,OK,14.940,2018-05-09.21:48:06,5126846,5126846,13632035,14919115,14919212,0,39,0,14919115,85,2,1,5126830,-1,-1
lifts.7_104,ufscc,-1,16,tgba,65,OK,0.180,2018-05-09.21:48:29,9,618,1231,962,1799,5,0,26,962,947,6,1,-1,-1,-1
lifts.7_105,favoid,-1,16,ltl3tela,-1,OK,18.520,2018-05-09.21:49:45,5126781,5126781,13631920,13999285,14131276,0,73950,0,13999285,144,2,1,5121527,-1,-1
lifts.7_105,ufscc,-1,16,tgba,-1,OK,3.070,2018-05-09.21:49:54,218692,5209460,13883950,5956475,15944157,5,811717,8616427,5453144,408618,3,1,-1,-1,-1
lifts.7_105,favoid,-1,16,ltl3dra,-1,OK,14.080,2018-05-09.21:50:14,5126781,5126781,13631920,14247304,14383814,0,81317,0,14247304,144,4,1,5121531,-1,-1
lifts.7_105,favoid,-1,16,rabinizer3,-1,OK,17.600,2018-05-09.21:50:37,5126781,5126781,13631920,13457806,13584724,0,71095,0,13457806,144,3,1,5121531,-1,-1
lifts.7_106,favoid,-1,16,ltl3tela,10,OK,0.030,2018-05-09.21:50:42,0,45,90,112,328,2,0,0,112,112,7,1,0,-1,-1
lifts.7_106,ufscc,-1,16,tgba,10,OK,0.020,2018-05-09.21:50:48,0,56,68,216,310,1,0,0,216,216,8,1,-1,-1,-1
lifts.7_107,favoid,-1,16,ltl3tela,-1,OK,5.170,2018-05-09.21:51:15,359447,9434459,36190195,10113607,39072998,15,2471049,25352228,9626559,526113,5,1,0,-1,-1
lifts.7_107,ufscc,-1,16,tgba,-1,OK,5.370,2018-05-09.21:51:26,359447,9434459,36190195,10333510,40074933,14,2475180,25518012,9684872,583284,5,1,-1,-1,-1
lifts.7_107,favoid,-1,16,ltl3dra,-1,OK,31.750,2018-05-09.21:52:04,9174298,9174298,24410573,26520700,26520700,0,0,0,26520700,25,8,1,9174285,-1,-1
lifts.7_107,favoid,-1,16,rabinizer3,-1,OK,29.350,2018-05-09.21:52:39,9174298,9174298,24410573,24295118,24295118,0,0,0,24295118,16,6,1,9174297,-1,-1
lifts.7_108,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-09.21:52:45,0,39,49,136,223,3,0,0,136,136,5,1,0,-1,-1
lifts.7_108,ufscc,-1,16,tgba,39,OK,0.100,2018-05-09.21:52:50,0,238,420,550,878,0,0,1,550,550,5,1,-1,-1,-1
lifts.7_109,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-09.21:53:23,16,27,35,185,252,11,2,0,185,103,5,1,21,-1,-1
lifts.7_109,ufscc,-1,16,tgba,10,OK,0.020,2018-05-09.21:53:28,2,40,58,143,252,6,0,0,143,136,6,1,-1,-1,-1
lifts.7_110,ufscc,-1,16,finless,127,OK,0.310,2018-05-09.21:55:41,6,1907,4092,2294,4781,3,0,260,2294,2247,5,4,-1,-1,-1
lifts.7_110,ufscc,-1,16,tgba,123,OK,0.190,2018-05-09.21:56:22,12,741,1572,1071,2084,9,0,41,1071,1044,4,1,-1,-1,-1
lifts.7_111,favoid,-1,16,ltl3tela,-1,OK,12.970,2018-05-09.21:57:47,5126781,5126781,19819190,12412413,12412413,0,0,0,12412413,16,2,1,5126780,-1,-1
lifts.7_111,ufscc,-1,16,tgba,-1,OK,3.160,2018-05-09.21:57:56,136013,5126781,13631920,5732693,15289831,10,632125,8478389,5302418,399577,3,1,-1,-1,-1
lifts.7_112,favoid,-1,16,ltl3tela,10,OK,0.040,2018-05-09.22:00:10,0,44,55,159,248,4,0,0,159,159,6,1,0,-1,-1
lifts.7_112,ufscc,-1,16,tgba,10,OK,0.040,2018-05-09.22:00:15,0,48,59,150,236,1,0,0,150,150,6,1,-1,-1,-1
lifts.7_113,favoid,-1,16,ltl3tela,-1,OK,3.450,2018-05-09.22:00:46,136055,5126823,23855835,5558643,26021332,11,1208730,18298150,5236042,392719,5,1,0,-1,-1
lifts.7_113,ufscc,-1,16,tgba,-1,OK,3.310,2018-05-09.22:00:55,136028,5126796,13631946,5594603,14916614,11,631770,8338314,5269322,354769,4,1,-1,-1,-1
lifts.7_114,ufscc,-1,16,tgba,45,OK,0.110,2018-05-09.22:02:27,9,318,649,658,1179,5,0,7,658,643,2,1,-1,-1,-1
lifts.7_114,favoid,-1,16,ltl3dra,10,OK,0.080,2018-05-09.22:02:33,9,249,446,566,929,3,0,1,566,557,3,1,0,-1,-1
lifts.7_114,favoid,-1,16,rabinizer3,10,OK,0.120,2018-05-09.22:02:38,13,378,733,696,1171,5,0,9,696,665,3,1,4,-1,-1
lifts.7_115,favoid,-1,16,ltl3tela,-1,OK,3.650,2018-05-09.22:02:48,136013,5126781,27264033,5745716,30662536,14,1404454,21765111,5310890,332925,3,1,0,-1,-1
lifts.7_115,ufscc,-1,16,tgba,-1,OK,3.200,2018-05-09.22:02:57,136013,5126781,13631920,5917143,15793609,9,633886,8610963,5367259,321138,4,1,-1,-1,-1
lifts.7_116,favoid,-1,16,ltl3tela,10,OK,0.040,2018-05-09.22:04:00,0,52,64,185,277,2,0,0,185,185,6,1,0,-1,-1
lifts.7_116,ufscc,-1,16,tgba,10,OK,0.040,2018-05-09.22:04:06,0,50,61,164,252,3,0,0,164,164,6,1,-1,-1,-1
lifts.7_117,ufscc,-1,16,finless,-1,OK,3.200,2018-05-09.22:05:42,136013,5126781,13631920,5597840,14922262,4,630728,8331813,5274827,350866,6,2,-1,-1,-1
lifts.7_117,ufscc,-1,16,tgba,-1,OK,3.200,2018-05-09.22:06:18,136013,5126781,13631920,5713300,15234893,6,632869,8469904,5304723,347340,5,1,-1,-1,-1
lifts.7_118,favoid,-1,16,ltl3tela,10,OK,0.170,2018-05-09.22:08:20,9,374,784,732,1353,5,0,12,732,717,4,1,0,-1,-1
lifts.7_118,ufscc,-1,16,tgba,40,OK,0.100,2018-05-09.22:08:25,9,270,519,628,1098,4,0,6,628,616,4,1,-1,-1,-1
lifts.7_119,ufscc,-1,16,tgba,-1,OK,3.070,2018-05-09.22:10:09,136138,5126906,13632161,5735781,15308107,12,632543,8476895,5309479,349239,6,1,-1,-1,-1
lifts.7_120,favoid,-1,16,ltl3tela,10,OK,0.030,2018-05-09.22:11:02,0,41,52,132,219,1,0,0,132,132,3,1,0,-1,-1
lifts.7_120,ufscc,-1,16,tgba,10,OK,0.010,2018-05-09.22:11:07,0,37,47,143,230,4,0,0,143,143,3,1,-1,-1,-1
lifts.7_120,favoid,-1,16,ltl3dra,10,OK,0.010,2018-05-09.22:11:13,0,30,39,116,201,2,0,0,116,116,4,1,0,-1,-1
lifts.7_120,favoid,-1,16,rabinizer3,10,OK,0.040,2018-05-09.22:11:18,1,31,39,103,134,1,0,0,103,87,4,1,4,-1,-1
lifts.7_121,favoid,-1,16,ltl3tela,-1,OK,1.690,2018-05-09.22:11:26,34053,1281745,3408034,1450921,3861625,8,158399,2127112,1328464,117345,8,1,0,-1,-1
lifts.7_121,ufscc,-1,16,tgba,-1,OK,1.740,2018-05-09.22:11:33,34053,1281745,3408034,1515833,4052624,8,160465,2176197,1352493,117210,10,1,-1,-1,-1
lifts.7_122,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-09.22:12:46,0,36,50,139,290,3,0,0,139,139,3,1,0,-1,-1
lifts.7_122,ufscc,-1,16,tgba,10,OK,0.020,2018-05-09.22:12:52,0,44,59,147,298,2,0,0,147,147,3,1,-1,-1,-1
lifts.7_123,ufscc,-1,16,finless,-1,OK,2.870,2018-05-09.22:14:27,136013,5126781,13631920,5882654,15722825,4,634892,8578087,5389794,391248,6,2,-1,-1,-1
lifts.7_123,ufscc,-1,16,tgba,-1,OK,2.770,2018-05-09.22:15:02,136013,5126781,13631920,5476457,14589927,7,628227,8249428,5225360,387618,4,1,-1,-1,-1
lifts.7_124,favoid,-1,16,ltl3tela,10,OK,0.040,2018-05-09.22:15:39,0,48,59,148,236,3,0,0,148,148,7,1,0,-1,-1
lifts.7_124,ufscc,-1,16,tgba,10,OK,0.020,2018-05-09.22:15:44,0,36,46,131,217,2,0,0,131,131,7,1,-1,-1,-1
lifts.7_125,favoid,-1,16,ltl3tela,-1,OK,3.100,2018-05-09.22:16:19,136013,5126781,13631920,5592974,14912058,7,632526,8311469,5270752,330526,3,1,0,-1,-1
lifts.7_125,ufscc,-1,16,tgba,-1,OK,3.200,2018-05-09.22:16:28,136013,5126781,13631920,5727331,15266957,5,635229,8462490,5314296,345618,3,1,-1,-1,-1
lifts.7_125,favoid,-1,16,ltl3dra,-1,OK,13.700,2018-05-09.22:16:48,5126781,5126781,14204488,13676117,13676117,0,0,0,13676117,16,7,1,5126780,-1,-1
lifts.7_125,favoid,-1,16,rabinizer3,-1,OK,16.970,2018-05-09.22:17:10,5126781,5126781,14204488,12842776,12842776,0,0,0,12842776,16,3,1,5126780,-1,-1
lifts.7_126,favoid,-1,16,ltl3tela,10,OK,0.030,2018-05-09.22:17:16,0,54,65,175,259,1,0,0,175,175,6,1,0,-1,-1
lifts.7_126,ufscc,-1,16,tgba,10,OK,0.040,2018-05-09.22:17:21,0,37,46,159,244,1,0,0,159,159,6,1,-1,-1,-1
lifts.7_127,favoid,-1,16,ltl3tela,-1,OK,4.940,2018-05-09.22:17:37,842466,9954842,28840653,11074677,32327165,8,4583530,15601601,10294643,498974,6,1,0,-1,-1
lifts.7_127,ufscc,-1,16,tgba,-1,OK,5.290,2018-05-09.22:17:49,842466,9954842,28840653,10991580,32037269,9,4536495,15444957,10250132,519877,6,1,-1,-1,-1
lifts.7_128,ufscc,-1,16,tgba,136,OK,0.300,2018-05-09.22:19:12,9,1788,3837,2140,4395,6,0,181,2140,2112,8,1,-1,-1,-1
lifts.7_129,favoid,-1,16,ltl3tela,-1,OK,3.850,2018-05-09.22:19:27,2701852,7882332,25699329,8412022,27794823,9,10077898,8578555,8062973,374783,7,1,0,-1,-1
lifts.7_129,ufscc,-1,16,tgba,-1,OK,4.490,2018-05-09.22:19:37,2701852,7882332,25699329,8635837,28668850,7,10153452,8711259,8143936,335626,7,1,-1,-1,-1
lifts.7_130,favoid,-1,16,ltl3tela,10,OK,0.130,2018-05-09.22:20:53,9,301,587,628,1090,4,0,6,628,616,7,1,0,-1,-1
lifts.7_130,ufscc,-1,16,tgba,39,OK,0.140,2018-05-09.22:20:59,31,356,705,738,1408,7,37,7,738,683,7,1,-1,-1,-1
lifts.7_131,ufscc,-1,16,tgba,-1,OK,2.990,2018-05-09.22:22:51,136021,5126789,13631928,5563225,14824447,9,631018,8328201,5245629,362425,5,1,-1,-1,-1
lifts.7_132,favoid,-1,16,ltl3tela,10,OK,0.300,2018-05-09.22:23:56,9,1272,2796,1630,3341,7,0,135,1630,1606,8,1,0,-1,-1
lifts.7_132,ufscc,-1,16,tgba,459,OK,0.630,2018-05-09.22:24:02,12,4298,10004,4636,10538,5,0,847,4633,4517,8,1,-1,-1,-1
lifts.7_133,favoid,-1,16,ltl3tela,10,OK,0.030,2018-05-09.22:24:24,9,64,89,185,301,8,0,0,185,166,5,1,0,-1,-1
lifts.7_133,ufscc,-1,16,tgba,11,OK,0.030,2018-05-09.22:24:29,1,52,77,161,294,8,0,0,161,160,5,1,-1,-1,-1
lifts.7_134,favoid,-1,16,ltl3tela,10,OK,0.110,2018-05-09.22:25:55,6,317,632,654,1176,6,0,9,654,636,4,1,0,-1,-1
lifts.7_134,ufscc,-1,16,tgba,40,OK,0.110,2018-05-09.22:26:01,12,205,349,509,814,8,0,1,509,485,4,1,-1,-1,-1
lifts.7_134,favoid,-1,16,ltl3dra,10,OK,0.180,2018-05-09.22:26:06,387,408,832,863,882,0,0,1,863,21,4,1,480,-1,-1
lifts.7_134,favoid,-1,16,rabinizer3,10,OK,0.150,2018-05-09.22:26:17,384,405,829,887,907,0,0,1,887,21,4,1,485,-1,-1
lifts.7_135,favoid,-1,16,ltl3tela,10,OK,2.380,2018-05-09.22:26:26,66646,3115852,15973128,3317587,17048515,10,612968,12485697,3172339,279623,5,1,8,-1,-1
lifts.7_135,ufscc,-1,16,tgba,10,OK,0.030,2018-05-09.22:26:31,9,86,186,289,707,14,9,0,289,271,6,1,-1,-1,-1
lifts.7_136,favoid,-1,16,ltl3tela,10,OK,0.020,2018-05-09.22:26:56,0,44,55,153,242,4,0,0,153,153,5,1,0,-1,-1
lifts.7_136,ufscc,-1,16,tgba,10,OK,0.030,2018-05-09.22:27:01,0,45,56,168,255,1,0,0,168,168,5,1,-1,-1,-1
